Postcode,PopulationCount,HouseholdCount,OutputArea2011Code
EH3 9DD,68,49,S00103520
EH3 8BB,80,32,S00106910
EH4 1EW,85,52,S00103559
EH3 5EZ,23,17,S00103385
EH3 5HD,13,7,S00103383
EH3 8EF,19,10,S00103467
EH4 4DJ,121,41,S00106968
EH3 6HW,28,24,S00103418
EH3 9LA,99,67,S00103497
EH3 9BL,233,0,S00106932
EH4 7PJ,28,12,S00103884
EH4 7PL,16,8,S00103884
EH4 3QB,21,8,S00103656
EH4 3QD,10,4,S00103656
EH4 3QE,6,3,S00103656
EH4 5HN,40,14,S00103787
EH3 7QA,4,3,S00103459
EH3 7RN,73,47,S00103459
EH4 7RL,15,10,S00106980
EH4 7RN,105,43,S00106980
EH3 6RY,74,42,S00103438
EH4 3SS,22,10,S00103654
EH4 3ST,12,3,S00103654
EH4 3SU,22,12,S00103654
EH4 3SX,16,5,S00103654
EH4 3SY,16,9,S00103654
EH3 8BH,0,0,S00106914
EH3 7SG,42,20,S00106963
EH4 3SQ,7,3,S00103653
EH4 3SR,16,7,S00103653
EH28 8PB,132,50,S00107565
EH28 8PE,4,2,S00107565
EH3 9AW,41,15,S00103519
EH3 9BE,42,18,S00103519
EH29 9BP,86,32,S00106457
EH3 5PW,11,9,S00103406
EH3 6NY,94,55,S00103445
EH3 6NZ,0,0,S00103445
EH3 6PA,41,26,S00103445
EH4 2BX,21,6,S00103574
EH4 5AZ,13,7,S00103769
EH3 5JP,27,18,S00103390
EH3 5LA,44,21,S00103390
EH3 5LB,56,19,S00103390
EH3 5LE,10,5,S00103390
EH4 5HP,11,4,S00103784
EH4 7DF,19,8,S00103888
EH3 6QY,62,29,S00103422
EH3 6NX,35,19,S00106905
EH4 1HE,59,39,S00103532
EH4 1EL,47,27,S00103558
EH4 1EN,36,21,S00103558
EH4 1ES,58,31,S00106941
EH3 7RA,32,15,S00106601
EH28 8PY,29,17,S00106442
EH28 8PZ,17,9,S00106442
EH4 7RJ,19,15,S00103867
EH3 5HP,15,6,S00103373
EH3 5HR,7,3,S00103373
EH3 5HS,13,7,S00103373
EH3 5HW,40,26,S00103373
EH3 9JY,105,67,S00103502
EH3 5NL,43,31,S00103395
EH3 6JE,34,16,S00103424
EH3 6JF,3,2,S00103424
EH4 4DN,34,16,S00103744
EH3 6PD,91,41,S00103446
EH28 8PD,98,36,S00106437
EH28 8PF,26,14,S00106437
EH28 8PG,6,2,S00106437
EH28 8PQ,16,6,S00106437
EH3 5JG,45,28,S00103362
EH3 6RQ,49,27,S00103433
EH3 6SD,40,17,S00103433
EH4 5AW,31,12,S00106977
EH4 5BD,34,18,S00106977
EH3 5DH,41,24,S00103378
EH4 1EF,8,6,S00103555
EH4 1EX,16,10,S00103555
EH4 2BQ,72,41,S00103572
EH4 2BW,13,4,S00103572
EH3 9AS,69,37,S00103517
EH3 6SE,40,24,S00103431
EH3 6SF,39,22,S00103431
EH7 4NG,94,44,S00107114
EH4 7PH,20,9,S00103865
EH4 7DE,70,35,S00103880
EH4 2JB,99,36,S00103630
EH4 2JD,17,10,S00103630
EH29 9DS,126,50,S00106448
EH29 9DX,87,29,S00106447
EH3 9AT,79,35,S00103516
EH3 6QZ,52,25,S00103423
EH3 6RA,52,29,S00103423
EH3 9JX,24,8,S00103505
EH4 7DB,5,4,S00103881
EH4 7DD,10,5,S00103881
EH4 7DG,22,7,S00103881
EH4 1EP,30,15,S00106940
EH4 1ER,50,29,S00106940
EH3 5EU,113,45,S00103384
EH3 5EW,16,12,S00103384
EH3 8ES,1,1,S00103469
EH3 8HP,50,25,S00103470
EH3 8HQ,5,1,S00103470
EH4 3EH,38,16,S00103674
EH4 3EJ,49,19,S00103674
EH4 3EL,15,5,S00103674
EH3 5JH,53,34,S00106539
EH3 5JJ,9,6,S00106539
EH3 5AY,93,68,S00106726
EH3 9AU,0,0,S00103508
EH3 5JQ,2,2,S00103363
EH29 9BS,27,9,S00106450
EH3 5QU,76,40,S00103403
EH3 6PN,60,30,S00103450
EH3 6PS,38,19,S00103450
EH4 3SZ,39,20,S00103652
EH4 3TA,37,13,S00103652
EH4 2BT,28,14,S00106685
EH4 2BU,30,12,S00106685
EH3 5QX,53,20,S00106568
EH4 3ND,5,1,S00103662
EH4 3NE,33,20,S00103662
EH4 3NF,18,11,S00103662
EH4 1HA,27,12,S00103523
EH28 8SU,151,65,S00106438
EH7 4HT,90,34,S00104336
EH7 4HU,59,35,S00104336
EH29 9BQ,54,24,S00106461
EH3 5DN,26,10,S00103375
EH4 3PU,38,13,S00103651
EH4 3PW,13,6,S00103651
EH4 3PX,25,11,S00103651
EH28 8NP,30,12,S00107566
EH28 8QX,9,4,S00107566
EH28 8QY,9,3,S00107566
EH28 8RA,38,17,S00107566
EH3 6HZ,29,15,S00103421
EH3 6JD,8,3,S00103421
EH3 5JU,142,53,S00106730
EH4 1HG,0,0,S00103564
EH4 7PP,56,24,S00103883
EH3 5JZ,42,18,S00103391
EH4 2BN,13,9,S00103573
EH7 4HQ,61,31,S00104353
EH3 7QB,0,0,S00103460
EH3 7QG,11,7,S00103460
EH3 7QJ,41,25,S00103460
EH3 5DG,0,0,S00106895
EH3 5DL,19,14,S00106895
EH3 8BX,48,32,S00103479
EH3 8BZ,42,25,S00103479
EH3 9BG,50,30,S00106652
EH3 5HX,38,25,S00103371
EH3 5HY,43,28,S00103371
EH4 2JA,31,12,S00106688
EH3 5JN,84,52,S00106728
EH4 4DE,54,22,S00103756
EH4 4DF,34,15,S00103756
EH3 6RE,38,28,S00103429
EH3 6RG,44,27,S00103429
EH3 5EX,33,19,S00103377
EH3 8DB,55,44,S00103477
EH3 9JZ,79,50,S00103503
EH28 8NS,11,4,S00106711
EH28 8NT,16,5,S00106711
EH28 8NX,8,4,S00106711
EH28 8PT,45,23,S00106441
EH28 8QF,61,32,S00106441
EH28 8QT,14,7,S00106441
EH3 6PB,9,5,S00103447
EH3 6PE,61,29,S00103447
EH4 6PH,30,11,S00107585
EH4 7PN,3,2,S00103885
EH4 7PQ,24,12,S00103885
EH4 5AS,30,18,S00106976
EH4 5AT,40,22,S00106976
EH4 2AR,60,20,S00103579
EH4 2AS,47,18,S00103579
EH4 2AW,24,9,S00103579
EH3 5LF,0,0,S00103389
EH3 5LG,12,10,S00103389
EH4 3EN,12,6,S00103670
EH29 9BJ,123,53,S00107568
EH3 8AZ,32,15,S00106917
EH29 9EB,26,12,S00106869
EH4 4DU,14,7,S00103738
EH3 6AA,13,6,S00106897
EH29 9BH,44,19,S00107567
EH29 9BW,19,10,S00107567
EH3 5RD,35,31,S00103402
EH3 5RE,49,47,S00103402
EH3 7RF,26,17,S00106602
EH4 1EU,77,29,S00103557
EH3 6RZ,20,12,S00103432
EH28 8QB,59,27,S00106443
EH28 8QD,89,41,S00106443
EH28 8QP,1,1,S00106443
EH3 6RS,52,22,S00103435
EH3 6RT,80,54,S00103434
EH3 6RU,6,5,S00103435
EH4 7BX,9,6,S00103882
EH3 8BA,5,2,S00106909
EH3 5LP,30,14,S00103369
EH4 4DT,61,30,S00103743
EH3 8AJ,47,26,S00106915
EH4 4DA,78,56,S00103759
EH29 9BL,34,18,S00106463
EH29 9BN,73,34,S00106463
EH4 3PZ,14,6,S00103650
EH4 3SW,6,3,S00103650
EH4 1EJ,67,27,S00103527
EH3 5JY,76,26,S00103392
EH3 9BN,48,36,S00103490
EH3 9BP,13,9,S00103490
EH4 2BL,16,8,S00103575
EH4 2BP,20,8,S00103575
EH4 2BR,0,0,S00103575
EH4 2BS,17,8,S00103575
EH3 9JU,52,29,S00106737
EH4 7BY,35,23,S00103871
EH3 8DE,112,58,S00103478
EH3 5HB,28,17,S00103382
EH4 1EY,39,24,S00103535
EH28 8QA,123,56,S00106444
EH28 8QE,21,8,S00106444
EH29 9DZ,28,12,S00103311
EH28 8RG,45,22,S00107564
EH3 5JX,73,36,S00106731
EH5 1LW,56,27,S00103923
EH3 8DA,57,33,S00106732
EH29 9DU,136,49,S00106445
EH29 9DY,20,8,S00106445
EH4 3PY,26,8,S00103649
EH4 3QA,20,9,S00103649
EH28 8AA,0,0,S00106866
EH28 8NL,2,2,S00106866
EH4 7RH,9,8,S00106982
EH4 7RQ,31,24,S00106982
EH3 6SA,84,49,S00103436
EH3 6SB,22,13,S00103436
EH3 5QT,17,8,S00103404
EH3 5QY,67,40,S00103404
EH29 9BT,9,4,S00106453
EH29 9BU,3,2,S00106453
EH4 3AL,27,15,S00103684
EH3 9HP,134,65,S00106736
EH5 1LX,81,50,S00104009
EH3 5JW,62,33,S00106729
EH28 8SR,38,20,S00106439
EH28 8SS,4,4,S00106439
EH3 5NJ,14,8,S00103399
EH4 6JE,47,27,S00103819
EH4 6NF,8,5,S00103819
EH3 6QU,44,21,S00103427
EH4 7ET,120,57,S00103872
EH4 3TH,41,15,S00103659
EH4 7QH,50,25,S00103863
EH5 1AE,50,21,S00106716
EH3 9LY,33,17,S00103491
EH4 6JF,29,9,S00103824
EH4 6HQ,22,7,S00103829
EH3 6QL,56,22,S00103441
EH4 7RA,5,4,S00106985
EH4 7RB,7,6,S00106985
EH4 7RD,41,0,S00106985
EH4 7RF,26,22,S00106985
EH4 3AB,43,24,S00103690
EH4 3AQ,39,23,S00103690
EH4 3AS,0,0,S00103690
EH4 2TT,36,18,S00103608
EH4 2TU,10,4,S00103608
EH5 1LS,18,12,S00103976
EH3 9NA,35,12,S00103488
EH5 1AP,38,19,S00103950
EH4 3AA,61,34,S00103689
EH4 3AG,18,11,S00103689
EH4 2RT,68,28,S00103595
EH5 1LL,63,36,S00103926
EH5 1JZ,10,4,S00103926
EH5 1LA,22,6,S00103926
EH4 5EE,4,2,S00103777
EH4 5EF,18,5,S00103777
EH4 5EG,14,5,S00103777
EH4 6PL,8,4,S00103815
EH4 6PQ,28,21,S00103815
EH4 6NP,21,8,S00106705
EH4 6NR,23,9,S00106705
EH5 1LY,10,6,S00103934
EH4 5HS,6,4,S00103787
EH4 5HW,10,4,S00103787
EH4 5HX,8,4,S00103787
EH3 9NB,60,36,S00103487
EH3 9ND,66,32,S00103487
EH5 1AF,49,19,S00103947
EH5 1AH,8,4,S00103947
EH5 1AJ,28,20,S00103947
EH5 1AS,15,6,S00103947
EH5 2EA,77,33,S00106993
EH4 3TE,11,6,S00103654
EH28 8SQ,27,7,S00106432
EH3 6QH,34,14,S00103437
EH3 6QR,35,24,S00103437
EH4 2TW,64,33,S00103587
EH4 7HY,49,17,S00103876
EH4 5HU,4,2,S00103784
EH4 7BP,20,10,S00103888
EH4 6PS,51,17,S00103809
EH4 6PU,45,17,S00103809
EH4 7HZ,16,10,S00103874
EH4 7EP,28,20,S00103874
EH4 7ER,0,0,S00103874
EH4 7EW,41,21,S00103874
EH4 3DE,0,0,S00103676
EH4 3DR,2,1,S00103677
EH4 3DS,1,1,S00103676
EH4 5LN,1,1,S00103791
EH4 5LP,23,8,S00103791
EH4 6HW,32,10,S00103828
EH4 5LL,51,14,S00103790
EH4 6PN,51,20,S00103814
EH4 6PW,55,20,S00103814
EH4 5EQ,12,4,S00106977
EH4 3AF,25,14,S00103688
EH30 9LY,41,17,S00106473
EH30 9LZ,14,6,S00106473
EH4 7HQ,42,21,S00103870
EH30 9LJ,4,3,S00106681
EH5 1AR,3,2,S00103948
EH9 2EN,9,5,S00104813
EH4 7HR,31,16,S00103847
EH30 9XQ,130,48,S00106480
EH28 8TB,25,13,S00103304
EH3 9LT,66,22,S00103505
EH4 3AD,38,20,S00103691
EH4 3AE,70,26,S00103691
EH30 9XR,134,50,S00106476
EH4 8DZ,60,23,S00106714
EH4 7DX,16,8,S00103879
EH4 7QG,72,31,S00103862
EH5 1AT,15,6,S00103945
EH5 1AU,18,12,S00103945
EH5 1AX,51,28,S00103945
EH28 8SY,26,14,S00106440
EH4 6JA,39,20,S00103821
EH5 1LR,17,8,S00103972
EH3 6PZ,84,41,S00103439
EH30 9NA,104,44,S00106472
EH4 3TD,20,9,S00103652
EH4 7HN,82,40,S00106708
EH4 7HP,13,4,S00106708
EH4 7EJ,24,12,S00103877
EH4 7EL,42,25,S00103877
EH4 7EQ,18,9,S00103877
EH4 3DP,38,22,S00103680
EH3 9NF,49,17,S00103486
EH3 9NG,93,15,S00103486
EH3 9NH,25,8,S00103486
EH3 9NJ,17,4,S00103486
EH4 2WL,100,34,S00103593
EH4 7HT,51,28,S00103845
EH30 9XP,74,34,S00106490
EH4 7PR,49,21,S00103883
EH4 7DY,27,16,S00103883
EH4 7QZ,21,8,S00106984
EH4 3BZ,20,9,S00103678
EH4 3DA,27,14,S00103678
EH4 7RE,23,16,S00106983
EH4 5JA,79,36,S00103788
EH4 5JB,67,30,S00103788
EH5 1BY,11,4,S00103946
EH4 2TD,26,8,S00103585
EH3 9NL,25,10,S00103484
EH4 2TB,74,31,S00103583
EH4 6PR,40,19,S00103816
EH4 6PX,36,15,S00103816
EH4 6PZ,25,10,S00103816
EH4 6HX,0,0,S00107585
EH4 6HY,29,17,S00107585
EH4 6PP,12,5,S00103818
EH4 6NG,10,3,S00103818
EH4 6NH,21,15,S00103818
EH4 6NJ,27,12,S00103818
EH4 6NQ,9,2,S00103818
EH4 5EB,20,6,S00103774
EH4 5ED,15,5,S00103774
EH4 5HT,11,3,S00103789
EH4 5HY,36,17,S00103789
EH4 5HZ,5,2,S00103789
EH4 5HQ,4,1,S00103786
EH4 5JD,46,17,S00103786
EH4 5JE,35,15,S00103786
EH4 5LJ,2,1,S00103786
EH30 9QE,7,4,S00106497
EH5 2EE,26,14,S00106994
EH3 6PY,84,30,S00103451
EH4 2AL,25,11,S00103581
EH4 2AN,43,15,S00103581
EH4 2AP,19,8,S00103581
EH4 2AQ,10,4,S00103581
EH4 6PT,53,20,S00103817
EH3 6QA,84,41,S00103432
EH4 6HR,2,1,S00103825
EH4 6JG,9,4,S00103825
EH4 7HL,12,7,S00103840
EH4 7HW,58,27,S00103840
EH5 2EG,49,26,S00104022
EH3 6QG,35,21,S00106902
EH4 2TS,12,6,S00103603
EH4 7ES,0,0,S00103871
EH4 7EX,1,1,S00103871
EH5 1LJ,27,12,S00103924
EH4 2TQ,58,22,S00103584
EH5 2DZ,8,4,S00104021
EH5 2EH,53,20,S00104021
EH4 2AY,52,20,S00103577
EH4 2AZ,10,6,S00103577
EH4 7HS,60,24,S00103843
EH5 1LN,14,4,S00103923
EH5 1LP,18,12,S00103923
EH4 8ET,50,19,S00103903
EH4 8EU,22,8,S00103903
EH4 8EW,7,3,S00103903
EH4 5HR,20,7,S00103785
EH4 7RG,4,4,S00106982
EH30 9LU,35,16,S00106471
EH30 9LX,21,10,S00106471
EH5 2EJ,35,14,S00104023
EH4 3AH,27,14,S00103687
EH4 3AN,46,29,S00103686
EH5 1LQ,42,20,S00103984
EH4 7BL,59,21,S00103886
EH4 7BN,67,26,S00103887
EH4 7EU,87,40,S00103873
EH4 3QP,20,8,S00103659
EH4 4EQ,7,4,S00103735
EH4 3LY,14,5,S00103667
EH4 2ND,54,24,S00103624
EH4 3QF,16,7,S00103656
EH4 3QG,23,7,S00103656
EH4 3QQ,16,7,S00103656
EH4 7HH,86,46,S00106710
EH4 3SB,12,7,S00103653
EH4 3SF,34,13,S00103653
EH4 3SG,33,11,S00103653
EH4 3LZ,52,28,S00103664
EH4 3NA,21,9,S00103664
EH4 3NB,60,20,S00103661
EH4 2PQ,89,36,S00103612
EH4 2NG,6,4,S00103623
EH4 3SD,12,4,S00103652
EH4 3SE,9,4,S00103652
EH4 2NH,105,42,S00103619
EH4 7HJ,45,22,S00103841
EH4 2NE,12,7,S00103626
EH4 7HG,26,14,S00103848
EH4 4EU,16,6,S00103739
EH4 3QN,34,16,S00103660
EH4 4EX,57,24,S00106974
EH4 3SH,50,18,S00103650
EH4 3SJ,33,10,S00103650
EH4 3SL,11,6,S00103650
EH4 6QB,136,46,S00103811
EH4 3QL,23,8,S00103646
EH4 4ES,152,53,S00106973
EH4 4EW,45,20,S00103764
EH4 4ER,71,29,S00103766
EH4 6NB,22,7,S00103819
EH4 6NE,10,3,S00103819
EH4 1JX,66,38,S00106683
EH4 6BY,18,6,S00103804
EH4 6DJ,34,12,S00103804
EH6 8BT,22,10,S00104284
EH4 3BA,67,42,S00103685
EH4 1JN,10,5,S00103565
EH4 1ND,66,32,S00103546
EH4 1NE,30,18,S00103546
EH4 1JP,58,42,S00103554
EH4 1JW,46,30,S00103553
EH4 1PB,67,39,S00103522
EH4 1PE,14,7,S00103522
EH4 8DU,12,4,S00103907
EH4 6SG,9,5,S00103823
EH5 1NH,38,17,S00103928
EH4 3NN,7,2,S00103667
EH4 2JS,39,13,S00103631
EH4 2JT,13,8,S00103631
EH4 2JU,18,6,S00103631
EH4 2JG,21,11,S00103631
EH4 2JQ,12,6,S00103631
EH4 1JT,47,36,S00103552
EH4 1JU,47,34,S00103552
EH4 6DA,9,3,S00106707
EH4 3RY,11,5,S00103656
EH4 3RZ,27,7,S00103656
EH4 2JL,70,32,S00106689
EH4 1LR,36,22,S00106942
EH4 1LT,30,12,S00106942
EH4 1LU,0,0,S00106942
EH4 1LL,4,3,S00103550
EH4 1LN,53,26,S00103550
EH4 2BZ,34,13,S00103574
EH4 2DA,27,10,S00103574
EH4 2DB,4,2,S00103574
EH4 2PN,31,17,S00103611
EH4 2RN,15,7,S00103596
EH4 6DB,24,11,S00103838
EH4 6DD,4,2,S00103838
EH4 6DE,53,21,S00103838
EH4 2JX,25,10,S00103632
EH4 2JY,18,10,S00103632
EH4 2PJ,85,37,S00103609
EH4 2PL,64,34,S00103609
EH4 1PJ,61,23,S00103541
EH4 1PL,57,24,S00103541
EH4 2JZ,13,7,S00103633
EH4 2LA,31,16,S00103633
EH4 2JF,18,7,S00103633
EH4 2LR,18,10,S00103623
EH4 8DW,6,1,S00103916
EH4 2RJ,17,7,S00103601
EH4 2RL,32,15,S00103601
EH4 2RQ,9,5,S00103601
EH4 3NP,87,54,S00103663
EH4 1NU,12,7,S00103545
EH4 8DX,18,7,S00103908
EH4 8DY,14,4,S00103908
EH4 3RX,52,18,S00103898
EH4 2LL,48,27,S00106944
EH4 2JP,34,17,S00103627
EH5 1NJ,37,29,S00103929
EH5 1NL,27,12,S00103929
EH4 2TJ,16,6,S00103585
EH4 1NS,69,32,S00103544
EH4 1NT,45,25,S00103544
EH4 8DT,33,11,S00103915
EH6 8BR,62,32,S00107098
EH6 8BS,44,18,S00107098
EH4 6PJ,14,7,S00107585
EH4 1PH,83,33,S00103537
EH4 1PN,19,7,S00103537
EH4 1NF,64,40,S00103548
EH4 3SA,26,10,S00103655
EH4 3RF,34,16,S00103655
EH4 2RH,37,17,S00103599
EH4 2RP,0,0,S00103599
EH4 2LS,30,12,S00106943
EH4 2BY,80,58,S00106686
EH4 6ND,27,10,S00103817
EH4 6DF,96,16,S00103839
EH4 6DG,21,6,S00103839
EH4 2TX,25,9,S00103603
EH4 2TY,0,0,S00103603
EH4 3AZ,32,24,S00103681
EH4 3NQ,49,21,S00106958
EH4 1JR,61,44,S00103551
EH4 1JS,45,30,S00103551
EH4 3AW,25,12,S00103687
EH4 3AX,16,6,S00103686
EH4 3PB,7,4,S00103646
EH4 3PD,7,3,S00103646
EH4 3BB,69,40,S00103683
EH4 1LQ,5,2,S00103549
EH4 1NR,91,60,S00103549
EH4 2JH,19,8,S00103629
EH4 2JJ,69,26,S00103629
EH4 1NY,15,10,S00106934
EH4 1PD,68,42,S00106934
EH6 8BN,50,25,S00104294
EH4 3LU,37,14,S00103666
EH3 5PY,69,32,S00103401
EH4 7QJ,28,14,S00103863
EH4 7QL,24,10,S00103863
EH4 5JP,47,23,S00103798
EH4 5JT,39,17,S00103798
EH4 5JU,26,14,S00103798
EH5 3JS,0,0,S00104049
EH4 1BW,68,48,S00106939
EH4 3EB,17,7,S00106692
EH4 3ED,16,8,S00106692
EH3 6LZ,61,29,S00106595
EH4 7PX,17,7,S00103861
EH4 3BJ,15,9,S00103685
EH4 3BQ,0,0,S00103685
EH4 3EA,18,7,S00103675
EH4 3JB,24,8,S00103675
EH4 3JD,33,12,S00103675
EH4 3JE,17,6,S00103675
EH4 8DP,29,13,S00103914
EH4 8DR,2,1,S00103914
EH4 4DX,83,37,S00103740
EH4 4HE,43,22,S00103740
EH4 1NA,36,22,S00103565
EH3 5QP,73,34,S00103405
EH5 1NQ,29,17,S00106989
EH5 1NT,8,5,S00103956
EH3 9QH,0,0,S00103491
EH3 9QJ,47,28,S00103491
EH4 2RE,24,19,S00103604
EH4 1BU,18,12,S00106935
EH5 2BG,40,16,S00104016
EH5 2BL,10,6,S00104016
EH5 2BN,47,22,S00104016
EH5 3EG,44,27,S00104072
EH5 3EH,44,16,S00104072
EH4 4EB,20,12,S00103741
EH4 4HF,35,19,S00103741
EH4 4HN,39,18,S00103741
EH4 6HP,4,1,S00103829
EH3 6QW,80,42,S00103440
EH3 9EU,101,52,S00106927
EH4 7QA,21,11,S00106985
EH4 6SA,8,5,S00103823
EH4 6SB,13,8,S00103823
EH4 6SD,6,4,S00103823
EH4 6SE,16,11,S00103823
EH4 6SH,13,8,S00103823
EH4 6SJ,19,11,S00103823
EH4 6SL,6,4,S00103823
EH4 6SN,7,3,S00103823
EH30 9XA,36,14,S00106479
EH30 9XB,93,35,S00106479
EH3 9DP,26,13,S00106931
EH7 6PP,24,10,S00104506
EH30 9NG,36,18,S00106494
EH30 9NQ,20,10,S00106494
EH5 1NW,23,11,S00103928
EH4 2TZ,43,24,S00103602
EH4 2RG,21,11,S00103602
EH4 2RX,50,22,S00103618
EH4 2SZ,141,56,S00103582
EH4 4GE,56,22,S00106701
EH4 4GF,33,15,S00106701
EH4 4GG,64,24,S00106700
EH3 9EY,49,22,S00103511
EH3 9EZ,48,26,S00103511
EH9 3BX,55,21,S00104852
EH4 3RQ,46,18,S00103645
EH4 2QB,10,5,S00103608
EH4 2QD,29,9,S00103608
EH4 4HR,131,45,S00103735
EH4 2RU,52,19,S00103595
EH4 3RN,61,22,S00103657
EH4 3RT,35,14,S00103657
EH5 3JP,9,4,S00104071
EH5 3JR,35,11,S00104071
EH5 3JT,4,2,S00104071
EH5 3JX,41,14,S00104071
EH4 4RP,30,9,S00103700
EH4 4SH,17,16,S00103711
EH3 6NN,48,25,S00106907
EH3 6NP,38,18,S00106907
EH4 1DU,69,42,S00103562
EH4 4TJ,23,9,S00106968
EH4 4TW,9,3,S00106968
EH4 4RN,56,29,S00106694
EH6 8BL,19,9,S00104297
EH4 2NB,55,23,S00103624
EH3 6LY,83,32,S00103448
EH3 6NA,103,42,S00103448
EH4 5DT,12,6,S00103777
EH4 4HA,43,18,S00103746
EH5 1BD,18,9,S00103951
EH5 1BG,87,48,S00103951
EH3 5QE,39,25,S00103368
EH3 5QH,42,14,S00103368
EH8 9NU,95,27,S00104675
EH4 3RP,35,13,S00103658
EH4 1LZ,45,39,S00106942
EH4 3BR,93,55,S00106963
EH4 2AE,31,10,S00103578
EH4 4GT,48,30,S00106702
EH4 4ED,68,36,S00103736
EH4 3SP,12,6,S00103653
EH4 1LW,55,39,S00103550
EH4 2AD,12,5,S00103576
EH4 2AF,39,12,S00103576
EH4 6HH,89,37,S00103831
EH4 6HN,81,31,S00103831
EH4 4HB,31,15,S00103747
EH4 6HD,97,33,S00103832
EH4 6HF,17,6,S00103832
EH4 6HG,41,17,S00103832
EH4 4PD,75,49,S00103712
EH3 5QF,27,25,S00103406
EH5 2JR,83,36,S00106718
EH4 3RJ,18,7,S00106959
EH4 3RL,83,33,S00106959
EH4 3RS,28,9,S00106959
EH4 3RW,9,4,S00106959
EH4 5LQ,78,33,S00103784
EH3 6NL,42,21,S00106905
EH5 2JW,68,31,S00106719
EH5 1NU,50,24,S00103932
EH4 2PU,22,11,S00103620
EH4 2SA,44,19,S00103621
EH4 2SB,89,42,S00103621
EH4 7QN,7,6,S00103867
EH5 2BT,50,18,S00104013
EH4 4SL,16,15,S00103707
EH4 3DT,20,11,S00103676
EH4 3DX,99,38,S00103677
EH4 3EE,7,4,S00103677
EH4 3EF,20,12,S00103676
EH30 9XF,76,40,S00106486
EH4 5LR,9,5,S00103791
EH4 2RB,51,23,S00103596
EH4 2RD,48,20,S00103596
EH4 4DW,54,16,S00103744
EH4 6EY,43,21,S00103828
EH4 6HE,113,44,S00103828
EH4 2QA,31,10,S00103606
EH4 2QT,61,28,S00103606
EH6 8BJ,22,6,S00104304
EH4 2PS,49,23,S00103617
EH4 2PT,57,22,S00103617
EH4 3LW,15,5,S00103664
EH5 3DZ,56,29,S00104079
EH4 1HH,41,23,S00103563
EH4 2QW,1,1,S00103607
EH4 3JH,14,6,S00103661
EH4 3BE,70,51,S00103682
EH5 3ED,59,31,S00104073
EH5 3EE,72,40,S00104073
EH6 8BE,50,31,S00107101
EH6 8BG,24,10,S00107101
EH5 3JY,20,6,S00104047
EH5 3JZ,13,3,S00104047
EH5 3LA,37,9,S00104047
EH5 3LB,37,19,S00104047
EH30 9NH,11,6,S00106473
EH30 9LH,9,3,S00106681
EH4 6HL,65,26,S00103833
EH30 9XE,93,37,S00106678
EH4 4HU,40,10,S00106969
EH3 5PZ,7,2,S00103365
EH3 5QA,39,14,S00103365
EH3 5QB,69,30,S00103365
EH4 6HJ,103,51,S00103830
EH4 8DL,32,15,S00103916
EH3 9DZ,13,6,S00103516
EH5 3LE,23,14,S00104056
EH5 3LF,32,15,S00104056
EH5 2BX,52,24,S00106720
EH5 2BY,20,10,S00106720
EH5 2BZ,1,1,S00106720
EH5 2DA,1,1,S00106720
EH3 9DY,36,16,S00103518
EH9 3BR,108,43,S00104842
EH9 3BS,59,21,S00104842
EH9 3BT,8,4,S00104842
EH4 8DN,6,3,S00103919
EH4 8DQ,66,36,S00103919
EH4 8DS,4,1,S00103919
EH3 6NE,44,26,S00103453
EH4 2QU,36,20,S00103605
EH4 3LX,43,28,S00103663
EH4 7QS,24,8,S00103862
EH4 7QU,12,7,S00103862
EH4 1BX,31,17,S00106936
EH4 1NJ,51,20,S00103545
EH4 1NL,20,12,S00103545
EH4 1SY,91,64,S00106951
EH4 4US,104,33,S00103734
EH4 1SX,29,15,S00106948
EH4 4GH,28,13,S00106699
EH4 4UT,79,33,S00106699
EH7 4LE,56,27,S00107133
EH5 2JQ,2,2,S00103994
EH4 4TY,21,12,S00106697
EH4 4GN,114,52,S00103696
EH4 4RQ,15,10,S00103698
EH4 4TT,55,27,S00103715
EH4 4TX,60,21,S00103715
EH3 5QR,25,12,S00106568
EH3 5PX,64,28,S00106568
EH4 1BS,19,11,S00103523
EH9 3BW,15,6,S00104846
EH9 3DA,9,6,S00104846
EH3 9PX,26,21,S00106920
EH3 9QQ,19,15,S00106920
EH4 7QQ,29,10,S00103864
EH4 2NA,69,26,S00103626
EH8 9QN,76,40,S00104680
EH4 4PA,53,29,S00106698
EH4 6QD,59,42,S00103812
EH4 1NN,48,23,S00103543
EH4 1NP,35,13,S00103543
EH5 3JU,37,19,S00104068
EH30 9XD,108,42,S00107575
EH9 3BU,35,14,S00104844
EH9 3BY,32,14,S00104844
EH4 7QX,73,32,S00106984
EH4 7QY,9,4,S00106984
EH4 7QP,15,9,S00106983
EH4 7QR,8,7,S00106983
EH4 7QT,33,12,S00106983
EH5 2BH,37,24,S00104014
EH5 2BJ,13,7,S00104014
EH5 2BQ,26,10,S00104014
EH5 2BR,4,2,S00104014
EH5 2BW,18,8,S00104014
EH4 7PZ,9,6,S00103869
EH3 9QF,30,26,S00106652
EH3 7LA,3,3,S00103455
EH3 7LJ,35,23,S00103455
EH3 7LN,3,2,S00103455
EH4 7PW,23,9,S00103889
EH5 1AY,10,4,S00103946
EH5 1AZ,25,10,S00103946
EH4 5DS,45,18,S00103776
EH5 2BU,10,6,S00104010
EH4 3JF,21,15,S00106960
