LAU2011Level2Code,LAU2011Level2Name,EurostatLAU2011Level2Code,NRSoldLAU2011Level2Code,LAU2011Level1Code,LAU2011Level1Name,EurostatLAU2011Level1Code,NRSoldLAU2011Level1Code,NUTS2008Level3Code,NUTS2008Level3Name,NRSoldNUTS2008Level3Code,NUTS2008Level2Code,NUTS2008Level2Name,NRSoldNUTS2008Level2Code,NUTS2008Level1Code,NUTS2008Level1Name
S31000141,Cupar South,UKM2202065,2030765.00,S30000004,Fife,UKM2202,20307.00,UKM22,Clackmannanshire and Fife,203.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000142,Cupar North,UKM2202066,2030766.00,S30000004,Fife,UKM2202,20307.00,UKM22,Clackmannanshire and Fife,203.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000143,Newburgh and Tay Coast,UKM2202067,2030767.00,S30000004,Fife,UKM2202,20307.00,UKM22,Clackmannanshire and Fife,203.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000144,Newport-on-Tay and Wormit,UKM2202068,2030768.00,S30000004,Fife,UKM2202,20307.00,UKM22,Clackmannanshire and Fife,203.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000145,Tayport and Motray,UKM2202069,2030769.00,S30000004,Fife,UKM2202,20307.00,UKM22,Clackmannanshire and Fife,203.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000146,Leuchars, Balmullo and Guardbridge,UKM2202070,2030770.00,S30000004,Fife,UKM2202,20307.00,UKM22,Clackmannanshire and Fife,203.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000147,Strathkinness and St Andrews West,UKM2202071,2030771.00,S30000004,Fife,UKM2202,20307.00,UKM22,Clackmannanshire and Fife,203.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000148,St Andrews Central,UKM2202072,2030772.00,S30000004,Fife,UKM2202,20307.00,UKM22,Clackmannanshire and Fife,203.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000149,St Andrews South,UKM2202073,2030773.00,S30000004,Fife,UKM2202,20307.00,UKM22,Clackmannanshire and Fife,203.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000150,St Andrews South East,UKM2202074,2030774.00,S30000004,Fife,UKM2202,20307.00,UKM22,Clackmannanshire and Fife,203.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000151,Crail, Cameron and Kemback,UKM2202075,2030775.00,S30000004,Fife,UKM2202,20307.00,UKM22,Clackmannanshire and Fife,203.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000152,Anstruther and East Neuk Landward,UKM2202076,2030776.00,S30000004,Fife,UKM2202,20307.00,UKM22,Clackmannanshire and Fife,203.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000153,Elie, St Monans and Pittenweem,UKM2202077,2030777.00,S30000004,Fife,UKM2202,20307.00,UKM22,Clackmannanshire and Fife,203.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000154,Largo,UKM2202078,2030778.00,S30000004,Fife,UKM2202,20307.00,UKM22,Clackmannanshire and Fife,203.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000155,Musselburgh West,UKM2301001,2040801.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000156,Musselburgh South,UKM2301002,2040802.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000157,Musselburgh North,UKM2301003,2040803.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000158,Musselburgh Central,UKM2301004,2040804.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000159,Musselburgh East,UKM2301005,2040805.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000160,Wallyford/Whitecraig,UKM2301006,2040806.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000161,Prestonpans West,UKM2301007,2040807.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000162,Prestonpans East,UKM2301008,2040808.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000163,Cockenzie and Port Seton,UKM2301009,2040809.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000164,Longniddry,UKM2301010,2040810.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000165,Tranent West,UKM2301011,2040811.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000166,Tranent/Macmerry,UKM2301012,2040812.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000167,Tranent/Elphinstone,UKM2301013,2040813.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000168,Ormiston/Pencaitland,UKM2301014,2040814.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000169,Aberlady/Gullane/Dirleton,UKM2301015,2040815.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000170,Haddington West/Saltoun,UKM2301016,2040816.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000171,Haddington Central,UKM2301017,2040817.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000172,Haddington East/Athelstaneford,UKM2301018,2040818.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000173,East Linton/Gifford,UKM2301019,2040819.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000174,North Berwick West,UKM2301020,2040820.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000175,North Berwick East,UKM2301021,2040821.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000176,Dunbar/West Barns,UKM2301022,2040822.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000177,Dunbar East,UKM2301023,2040823.00,S30000005,East Lothian,UKM2301,20408.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000178,Penicuik South West,UKM2302001,2040901.00,S30000006,Midlothian,UKM2302,20409.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000179,Penicuik North,UKM2302002,2040902.00,S30000006,Midlothian,UKM2302,20409.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000180,Penicuik/Roslin,UKM2302003,2040903.00,S30000006,Midlothian,UKM2302,20409.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000181,Penicuik South East,UKM2302004,2040904.00,S30000006,Midlothian,UKM2302,20409.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000182,Bilston/Roslin,UKM2302005,2040905.00,S30000006,Midlothian,UKM2302,20409.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000183,Loanhead,UKM2302006,2040906.00,S30000006,Midlothian,UKM2302,20409.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000184,Poltonhall/Rosewell,UKM2302007,2040907.00,S30000006,Midlothian,UKM2302,20409.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000185,Bonnyrigg North,UKM2302008,2040908.00,S30000006,Midlothian,UKM2302,20409.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000186,Bonnyrigg South,UKM2302009,2040909.00,S30000006,Midlothian,UKM2302,20409.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000187,Newtongrange,UKM2302010,2040910.00,S30000006,Midlothian,UKM2302,20409.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000188,Arniston/Cockpen,UKM2302011,2040911.00,S30000006,Midlothian,UKM2302,20409.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000189,Gorebridge South,UKM2302012,2040912.00,S30000006,Midlothian,UKM2302,20409.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000190,Dalkeith/Newton,UKM2302013,2040913.00,S30000006,Midlothian,UKM2302,20409.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000191,Dalkeith/Eskbank,UKM2302014,2040914.00,S30000006,Midlothian,UKM2302,20409.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000192,Dalkeith/Woodburn,UKM2302015,2040915.00,S30000006,Midlothian,UKM2302,20409.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000193,Newbattle/Pathhead,UKM2302016,2040916.00,S30000006,Midlothian,UKM2302,20409.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000194,Easthouses/Mayfield North,UKM2302017,2040917.00,S30000006,Midlothian,UKM2302,20409.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000195,Mayfield South,UKM2302018,2040918.00,S30000006,Midlothian,UKM2302,20409.00,UKM23,East Lothian and Midlothian,204.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000196,Eyemouth and District South,UKM2400001,2051001.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000197,Chirnside and District,UKM2400002,2051002.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000198,Coldstream and District,UKM2400003,2051003.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000199,Duns and District South,UKM2400004,2051004.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000200,Duns and District North,UKM2400005,2051005.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000201,Eyemouth and District North,UKM2400006,2051006.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000202,Kelso and District North,UKM2400007,2051007.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000203,Kelso Central,UKM2400008,2051008.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000204,Kelso and District South,UKM2400009,2051009.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000205,Jedburgh and District East,UKM2400010,2051010.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000206,Jedburgh and District West,UKM2400011,2051011.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000207,Hermitage,UKM2400012,2051012.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000208,Burnfoot and Mansfield,UKM2400013,2051013.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000209,Silverbuthall,UKM2400014,2051014.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000210,Weensland,UKM2400015,2051015.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000211,Teviot and Central,UKM2400016,2051016.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000212,Wilton,UKM2400017,2051017.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000213,Galawater and Lauderdale,UKM2400018,2051018.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000214,Earlston, Gordon and District,UKM2400019,2051019.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000215,Melrose and District,UKM2400020,2051020.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000216,Scott's View,UKM2400021,2051021.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000217,Alewater and Denholm,UKM2400022,2051022.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000218,Old Selkirk,UKM2400023,2051023.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000219,Forest,UKM2400024,2051024.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000220,Netherdale,UKM2400025,2051025.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000221,Lower Langlee and Tweedbank,UKM2400026,2051026.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000222,Upper Langlee and Ladhope,UKM2400027,2051027.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000223,Kilnknowe and Clovenfords,UKM2400028,2051028.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000224,Mossilee and Central,UKM2400029,2051029.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000225,Innerleithen and Walkerburn,UKM2400030,2051030.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000226,Peebles and District South,UKM2400031,2051031.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000227,Peebles and District East,UKM2400032,2051032.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000228,Peebles and Upper Tweed,UKM2400033,2051033.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000229,West Linton and District,UKM2400034,2051034.00,S30000007,Scottish Borders,UKM2400,20510.00,UKM24,Scottish Borders,205.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000230,Balerno,UKM2500001,2061101.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000231,Baberton,UKM2500002,2061102.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000232,Dalmeny/Kirkliston,UKM2500003,2061103.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000233,Queensferry,UKM2500004,2061104.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000234,Cramond,UKM2500005,2061105.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000235,Davidson's Mains,UKM2500006,2061106.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000236,Muirhouse/Drylaw,UKM2500007,2061107.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000237,Craigleith,UKM2500008,2061108.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000238,Pilton,UKM2500009,2061109.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000239,Granton,UKM2500010,2061110.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000240,Trinity,UKM2500011,2061111.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000241,Newhaven,UKM2500012,2061112.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000242,East Craigs,UKM2500013,2061113.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000243,N.E. Corstorphine,UKM2500014,2061114.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000244,Murrayfield,UKM2500015,2061115.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000245,Dean,UKM2500016,2061116.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000246,Stockbridge,UKM2500017,2061117.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000247,New Town,UKM2500018,2061118.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000248,Broughton,UKM2500019,2061119.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000249,Calton,UKM2500020,2061120.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000250,Harbour,UKM2500021,2061121.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000251,Lorne,UKM2500022,2061122.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000252,Gyle,UKM2500023,2061123.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000253,S.E. Corstorphine,UKM2500024,2061124.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000254,Parkhead,UKM2500025,2061125.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000255,Craiglockhart,UKM2500026,2061126.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000256,Stenhouse,UKM2500027,2061127.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000257,Moat,UKM2500028,2061128.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000258,Shandon,UKM2500029,2061129.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000259,Dalry,UKM2500030,2061130.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000260,Fountainbridge,UKM2500031,2061131.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000261,Tollcross,UKM2500032,2061132.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000262,Southside,UKM2500033,2061133.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000263,Holyrood,UKM2500034,2061134.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000264,Meadowbank,UKM2500035,2061135.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000265,Mountcastle,UKM2500036,2061136.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000266,Leith Links,UKM2500037,2061137.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000267,Restalrig,UKM2500038,2061138.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000268,Portobello,UKM2500039,2061139.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000269,Milton,UKM2500040,2061140.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000270,Murray Burn,UKM2500041,2061141.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000271,Sighthill,UKM2500042,2061142.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000272,Colinton,UKM2500043,2061143.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
S31000273,Firrhill,UKM2500044,2061144.00,S30000008,Edinburgh, City of,UKM2500,20611.00,UKM25,Edinburgh, City of,206.00,UKM2,Eastern Scotland,2.00,UKM,Scotland
